"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"BANX","StoneCastle Financial Corp","21.5752","$141.15M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banx",
"SSKN","Strata Skin Sciences, Inc.","1.2","$5.26M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","20.61","$1.11B","1994","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ssys",
"HNDL","Strategy Shares Nasdaq 7HANDL Index ETF","24.07","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hndl",
"STRT","Strattec Security Corporation","33.2","$122.98M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","30.15","$245.23M","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","104.89","$1.17B","1996","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","1.69","$33.77M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","8.15","$370.86M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sbbp",
"STB","Student Transportation Inc","7.49","$712.89M","n/a","Transportation","Other Transportation","https://www.nasdaq.com/symbol/stb",
"SUMR","Summer Infant, Inc.","1.07","$19.93M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","25.26","$314.88M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","13.6","$82.16M","2006","n/a","n/a","https://www.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","13.63","$203.44M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/smmt",
"SNHY","Sun Hydraulics Corporation","53.41","$1.68B","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"SNDE","Sundance Energy Australia Limited","4.47","$61.58M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/snde",
"SNSS","Sunesis Pharmaceuticals, Inc.","2.73","$93.77M","2005","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snss",
"STKL","SunOpta, Inc.","7.45","$646.94M","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","8.2","$1.15B","2005","Technology","Semiconductors","https://www.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","8.5","$915.71M","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SUNW","Sunworks, Inc.","0.97","$22.46M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/sunw",
"SMCI","Super Micro Computer, Inc.","17.35","$844.82M","2007","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","2.59","$38.69M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","0.99","$11.82M","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","26.49","$400.94M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","45.25","$2.33B","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","2.65","$49.63M","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/sprt",
"SGRY","Surgery Partners, Inc.","16.5","$802.09M","2015","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/sgry",
"SRDX","Surmodics, Inc.","39","$514.67M","1998","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srdx",
"SBBX","Sussex Bancorp","30.05","$238.28M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbbx",
"SIVB","SVB Financial Group","247.03","$13.07B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sivb",
"SYKE","Sykes Enterprises, Incorporated","28.85","$1.24B","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","27.52","$17.1B","1989","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","1.5","$58.2M","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","16.5","$144.5M","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","46.18","$1.59B","2002","Technology","Semiconductors","https://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","11.62","$552.12M","2006","Technology","EDP Services","https://www.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","11.42","$282.05M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sndx",
"SYNH","Syneos Health, Inc.","37.75","$3.95B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/synh",
"SGYP","Synergy Pharmaceuticals, Inc.","1.81","$446.46M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sgyp",
"SYBX","Synlogic, Inc.","11.46","$254.09M","2015","n/a","n/a","https://www.nasdaq.com/symbol/sybx",
"SNPS","Synopsys, Inc.","83.82","$12.47B","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/snps",
"SYNT","Syntel, Inc.","25.28","$2.1B","1997","Technology","EDP Services","https://www.nasdaq.com/symbol/synt",
"SES","Synthesis Energy Systems, Inc.","3.28","$36.01M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ses",
"SYPR","Sypris Solutions, Inc.","1.58","$33.85M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","13.31","$428.5M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/syrs",
"TROW","T. Rowe Price Group, Inc.","107.11","$26.2B","1986","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","6.92","$249.26M","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ttoo",
"TRHC","Tabula Rasa HealthCare, Inc.","39.94","$799.34M","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/trhc",
"TCMD","Tactile Systems Technology, Inc.","34.44","$621.06M","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/tcmd",
"TAIT","Taitron Components Incorporated","1.42","$7.91M","1995","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","97.19","$11.12B","1997","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","49.03","$1.45B","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tlnd",
"TNDM","Tandem Diabetes Care, Inc.","7.11","$317.81M","2013","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","7.25","$67.21M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/tlf",
"TANH","Tantech Holdings Ltd.","2.96","$84.96M","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/tanh",
"TPIV","TapImmune Inc.","3.45","$36.66M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tpiv",
"TEDU","Tarena International, Inc.","10.95","$620.41M","2014","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/tedu",
"TATT","TAT Technologies Ltd.","9","$79.63M","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","10.111","$34.94M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tayd",
"CGBD","TCG BDC, Inc.","17.6","$1.1B","2017","n/a","n/a","https://www.nasdaq.com/symbol/cgbd",
"TCPC","TCP Capital Corp.","14.23","$837.4M","2012","n/a","n/a","https://www.nasdaq.com/symbol/tcpc",
"AMTD","TD Ameritrade Holding Corporation","59.55","$33.79B","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/amtd",
"PETZ","TDH Holdings, Inc.","4.46","$41.14M","2017","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/petz",
"TECD","Tech Data Corporation","81.48","$3.11B","1986","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/tecd",
"TCCO","Technical Communications Corporation","5","$9.25M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","19.56","$537.57M","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","8.91","$310.39M","2012","Consumer Durables","Electronic Components","https://www.nasdaq.com/symbol/tgls",
"TGEN","Tecogen Inc.","3","$74.41M","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tgen",
"TNAV","Telenav, Inc.","5.2","$231.67M","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnav",
"TLGT","Teligent, Inc.","2.86","$153M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tlgt",
"TELL","Tellurian Inc.","8.81","$2.01B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tell",
"TENX","Tenax Therapeutics, Inc.","6.28","$8.97M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/tenx",
"TERP","TerraForm Power, Inc.","11.08","$1.64B","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/terp",
"TRTLU","Terrapin 4 Acquisition Corporation","n/a","n/a","n/a","Finance","Business Services","https://www.nasdaq.com/symbol/trtlu",
"TBNK","Territorial Bancorp Inc.","29.92","$291.15M","2009","Finance","Savings Institutions","https://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","52.26","$2.86B","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tsro",
"TSLA","Tesla, Inc. ","300.34","$50.73B","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","20.45","$171.54M","1994","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/tess",
"TTEK","Tetra Tech, Inc.","51","$2.85B","1991","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/ttek",
"TTPH","Tetraphase Pharmaceuticals, Inc.","3.18","$164.18M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","91.85","$4.56B","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.69","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.4","$152.4M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","77","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","102.16","$100.43B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","61.16","$4.37B","2004","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/txrh",
"TFSL","TFS Financial Corporation","15","$4.21B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","13.4","$1.01B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tgtx",
"ANDE","The Andersons, Inc.","32.5","$925.51M","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","10.66","$599.17M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tbbk",
"BPRN","The Bank of Princeton","34.45","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bprn",
"CG","The Carlyle Group L.P.","20.2","$6.77B","2012","Finance","Investment Managers","https://www.nasdaq.com/symbol/cg",
"TCGP","The Carlyle Group L.P.","23.77","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/tcgp",
"CAKE","The Cheesecake Factory Incorporated","52.19","$2.4B","1992","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","23.85","$682.09M","2011","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","35.69","$198.93M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","29.2","$2.24B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","2.95","$47.62M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","27.47","$1.41B","2007","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","7.44","$120.54M","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","13.5","$557.53M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","31.35","$409.62M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","27.3","$683M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/flic",
"GT","The Goodyear Tire & Rubber Company","27.84","$6.69B","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/gt",
"HABT","The Habit Restaurants, Inc.","8.8","$229.02M","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/habt",
"HCKT","The Hackett Group, Inc.","16.12","$471.43M","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","31.44","$3.27B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","7.12","$43.67M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","24","$56.52M","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/intg",
"JYNT","The Joint Corp.","6.955","$94.49M","2014","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/jynt",
"KEYW","The KEYW Holding Corporation","8.24","$410.97M","2010","Technology","EDP Services","https://www.nasdaq.com/symbol/keyw",
"KHC","The Kraft Heinz Company","60.92","$74.25B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/khc",
"OLD","The Long-Term Care ETF","22.4956","$2.25M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/old",
"MSG","The Madison Square Garden Company","241.48","$5.69B","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/msg",
"MDCO","The Medicines Company","30.33","$2.22B","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mdco",
"MEET","The Meet Group, Inc.","2.22","$159.93M","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/meet",
"MIK","The Michaels Companies, Inc.","18.28","$3.33B","2014","Consumer Services","Recreational Products/Toys","https://www.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","122.43","$6.82B","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/midd",
"NAVG","The Navigators Group, Inc.","57.5","$1.71B","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/navg",
"SLIM","The Obesity ETF","32.5697","$3.26M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/slim",
"STKS","The ONE Group Hospitality, Inc.","2.43","$65.98M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/stks",
"ORG","The Organics ETF","32.76","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/org",
"PRSC","The Providence Service Corporation","72.97","$938.87M","2003","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/prsc",
"RMR","The RMR Group Inc.","75.9","$2.37B","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/rmr",
"SMPL","The Simply Good Foods Company","13.14","$927.46M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/smpl",
"SMPLW","The Simply Good Foods Company","3.43","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/smplw",
"TSG","The Stars Group Inc.","28.05","$4.17B","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/tsg",
"TTD","The Trade Desk, Inc.","52.29","$2.2B","2016","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ttd",
"ULTI","The Ultimate Software Group, Inc.","240.09","$7.51B","1998","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ulti",
"YORW","The York Water Company","31.5","$405.75M","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","0.5405","$12.93M","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ncty",
"TXMD","TherapeuticsMD, Inc.","5.46","$1.18B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/txmd",
"TRPX","Therapix Biosciences Ltd.","5","$17.49M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/trpx",
"TBPH","Theravance Biopharma, Inc.","22.56","$1.24B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tbph",
"TST","TheStreet, Inc.","1.91","$93.95M","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","7.92","$258.77M","2010","n/a","n/a","https://www.nasdaq.com/symbol/tcrd",
"TIBR","Tiberius Acquisition Corporation","9.55","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibr",
"TIBRU","Tiberius Acquisition Corporation","10.1299","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibru",
"TIBRW","Tiberius Acquisition Corporation","0.6","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibrw",
"TIG","TiGenix","43.05","$254.91B","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tig",
"TTS","Tile Shop Hldgs, Inc.","5.35","$279.01M","n/a","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/tts",
"TIL","Till Capital Ltd.","4.1","$13.49M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/til",
"TSBK","Timberland Bancorp, Inc.","31.1","$229.46M","n/a","Finance","Banks","https://www.nasdaq.com/symbol/tsbk",
"TNTR","Tintri, Inc.","1.81","$56.7M","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/tntr",
"TIPT","Tiptree Inc.","6.45","$244.67M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","21.3","$470.77M","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/titn",
"TTNP","Titan Pharmaceuticals, Inc.","1","$21.2M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ttnp",
"TVTY","Tivity Health, Inc.","39.25","$1.56B","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/tvty",
"TIVO","TiVo Corporation","14.55","$1.79B","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/tivo",
"TMUS","T-Mobile US, Inc.","61.95","$52.93B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tmus",
"TMSR","TMSR Holding Company Limited","8.37","$95.21M","2015","Finance","Business Services","https://www.nasdaq.com/symbol/tmsr",
"TMSRW","TMSR Holding Company Limited","0.38","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/tmsrw",
"TOCA","Tocagen Inc.","10.96","$218.23M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/toca",
"TNXP","Tonix Pharmaceuticals Holding Corp.","3.0825","$24.14M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tnxp",
"TISA","Top Image Systems, Ltd.","1.09","$19.55M","1996","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","1.75","$104466.25","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tops",
"TRCH","Torchlight Energy Resources, Inc.","1.21","$77M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/trch",
"TRMD","TORM plc","7.415","$459.63M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/trmd",
"TSEM","Tower Semiconductor Ltd.","28.47","$2.81B","1994","Technology","Semiconductors","https://www.nasdaq.com/symbol/tsem",
"CLUB","Town Sports International Holdings, Inc.","8.35","$227.16M","2006","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","28.6","$2.06B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/town",
"TPIC","TPI Composites, Inc.","22.65","$772.3M","2016","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tpic",
"TCON","TRACON Pharmaceuticals, Inc.","2.9","$51.47M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","58.32","$7.3B","1994","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","1.3","$47.07M","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","12.75","$95.55M","1996","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","17.0747","$122.13M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TGA","TransGlobe Energy Corporation","1.36","$98.2M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tga",
"TA","TravelCenters of America LLC","3.55","$141.94M","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/ta",
"TANNI","TravelCenters of America LLC","24.6025","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tanni",
"TANNL","TravelCenters of America LLC","24.75","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tannl",
"TANNZ","TravelCenters of America LLC","24.17","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/tannz",
"TZOO","Travelzoo","6.95","$86.61M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tzoo",
"TRMT","Tremont Mortgage Trust","12.6","$39.39M","2017","n/a","n/a","https://www.nasdaq.com/symbol/trmt",
"TRVN","Trevena, Inc.","1.61","$107.79M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","37.15","$852.83M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbk",
"TRIL","Trillium Therapeutics Inc.","7.05","$92.69M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tril",
"TRS","TriMas Corporation","27.1","$1.24B","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","34.88","$8.67B","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","4.99","$119.96M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/trib",
"TRIP","TripAdvisor, Inc.","40.52","$5.63B","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","23.5","$679.42M","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/tsc",
"TSCAP","TriState Capital Holdings, Inc.","25.86","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tscap",
"TBK","Triumph Bancorp, Inc.","39.25","$818.24M","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/tbk",
"TRVG","trivago N.V.","6.61","$2.32B","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/trvg",
"TRNC","tronc, Inc.","17.15","$604.99M","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/trnc",
"TROV","TrovaGene, Inc.","0.3621","$20.02M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/trov",
"TRUE","TrueCar, Inc.","9.28","$936.04M","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","1.7508","$7.87M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/thst",
"TRUP","Trupanion, Inc.","26.79","$807.14M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/trup",
"TRST","TrustCo Bank Corp NY","8.65","$833.47M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","31.04","$2.12B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","5.75","$11.28M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tsri",
"TTEC","TTEC Holdings, Inc.","31.2","$1.43B","1996","Technology","Professional Services","https://www.nasdaq.com/symbol/ttec",
"TTMI","TTM Technologies, Inc.","15.5","$1.6B","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/ttmi",
"TCX","Tucows Inc.","58.05","$614.69M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","3.925","$180.23M","1999","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","6.25","$790.56M","2014","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","3.91","$12.07M","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/hear",
"FOX","Twenty-First Century Fox, Inc.","36.41","$67.45B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","36.79","$44.92B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","21.99","$254.75M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","17.25","$147.05M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trcb",
"TYME","Tyme Technologies, Inc.","2.18","$220.73M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/tyme",
